inPortNo,draughtDiff,draughtDiffCargo,draughtDiffTanker,period
52295,6,15.499999999999998,1.5,201911
53130,1,0.09999999999999964,,201907
50970,132,145.7,14.6,201911
53010,6,13.500000000000002,0.39999999999999947,201910
51200,12,,13.5,201909
50300,25,21.7,8.9,201907
51010,1,,,201907
51820,6,4.9,0.09999999999999964,201907
52760,1,2.3,,201910
51770,10,49.400000000000006,,202000
52295,14,35.400000000000006,,201910
51855,1,2.0,,201910
50650,1,0.20000000000000018,,201908
51120,1,,0.7000000000000002,201907
50300,20,9.399999999999999,9.1,201910
50971,22,13.899999999999999,0.8999999999999995,202000
52870,1,,,201907
noPort,1008,1388.1999999999996,521.4000000000001,201907
noPort,1023,1535.8999999999999,499.89999999999986,201910
51205,2,4.1000000000000005,1.2000000000000002,202000
50140,28,56.4,8.900000000000002,201910
50441,2,3.0,3.1999999999999993,201911
51820,1,0.6000000000000005,,202000
51865,2,9.5,,201909
52760,1,1.5999999999999996,,202000
53115,4,7.099999999999998,,201909
51920,4,1.5,3.1,201910
52230,1,5.6,,202000
53020,6,0.6999999999999997,2.8000000000000007,201908
51260,6,,5.7,201910
53133,1,0.40000000000000036,,201908
50935,63,38.9,46.600000000000016,201911
52065,15,4.800000000000001,18.2,201911
50055,1074,876.5000000000001,631.3000000000002,201908
51820,1,0.40000000000000036,,201908
51910,3,1.3999999999999995,,201908
51920,5,0.19999999999999973,5.1,201911
51400,3,,7.1,201909
51100,35,35.20000000000001,48.199999999999996,201907
52065,8,3.6999999999999993,14.899999999999999,202000
52940,1,0.6999999999999993,,201911
50380,38,67.0,24.699999999999996,201908
51820,1,,0.09999999999999964,201911
50210,1,,0.09999999999999964,201908
51290,1,,,201909
50060,44,23.39999999999999,17.0,202000
50380,36,58.099999999999994,27.099999999999998,202000
50518,2,,1.5000000000000009,202000
51280,3,,4.8,201909
51770,19,62.80000000000001,1.6000000000000014,201908
51803,27,134.3,,201908
52240,11,23.2,,201907
noPort,766,1614.1999999999998,299.3999999999999,202000
52260,3,,3.1000000000000014,202000
50790,2,,2.5999999999999996,201911
51810,20,74.3,,201907
52260,3,,3.8999999999999995,201907
50790,1,,2.5999999999999996,201910
50932,1,,1.5,201908
52065,12,1.8999999999999995,8.8,201910
53130,1,0.09999999999999964,,201908
51010,2,0.09999999999999964,0.09999999999999964,201911
52230,1,0.09999999999999964,,201909
52235,3,2.7999999999999994,,201911
52235,1,1.1999999999999993,,202000
51865,5,20.1,,201911
50517,6,11.9,4.3999999999999995,201907
50971,37,50.400000000000006,6.8,201907
52235,1,2.2,,201908
52240,4,8.5,1.0,202000
52720,8,0.7999999999999989,11.1,201911
53020,2,0.19999999999999973,0.1999999999999993,202000
50518,5,,7.0,201909
50510,1,,,202000
51400,2,,,201911
50805,9,15.6,3.4000000000000004,201908
50231,1,,0.6999999999999997,201907
52040,1,3.0,,201910
50730,22,14.0,10.5,201909
50935,58,30.299999999999997,35.699999999999996,201908
50210,2,,0.39999999999999947,201907
51340,2,0.09999999999999964,1.0,202000
51890,8,6.0,0.20000000000000018,201911
50517,9,8.100000000000001,8.2,201910
51815,66,304.1,10.8,202000
50380,44,58.5,24.0,201909
51504,1,,0.7000000000000011,202000
50518,3,3.3000000000000007,,201907
50510,1,,,201907
51815,97,402.70000000000005,8.0,201910
51855,1,0.2999999999999998,,201907
51130,108,109.29999999999997,28.0,202000
52320,27,35.00000000000001,2.9000000000000004,201911
51040,8,1.4000000000000012,1.6999999999999993,202000
52720,4,,2.4,201907
51205,1,,1.3000000000000007,201909
51320,1,,4.5,201911
51803,30,178.19999999999996,,201911
51870,33,50.49999999999999,18.100000000000005,201907
51870,28,32.099999999999994,11.899999999999995,201910
51941,9,3.600000000000001,0.8000000000000007,201911
52090,1,,0.5,201911
52680,1,,3.9000000000000004,201910
53115,1,1.2999999999999998,,201911
51501,1,,,201911
50120,1,,,201908
50517,6,17.299999999999997,6.4,202000
51890,7,3.200000000000001,,201907
51010,3,0.6000000000000001,1.9000000000000004,201908
51941,5,0.7999999999999998,0.6000000000000005,201910
50785,64,13.3,112.20000000000002,201909
50785,69,23.200000000000003,107.50000000000001,201910
50935,54,18.099999999999998,44.1,201910
51890,3,1.2000000000000002,,202000
52523,1,0.5,,202000
50600,1,,0.5999999999999996,201907
51220,29,5.499999999999999,57.19999999999999,201907
51280,1,,,201908
50935,42,34.599999999999994,25.39999999999999,201909
50971,36,27.700000000000003,4.100000000000001,201908
50140,23,58.50000000000001,3.3,201911
51850,1,5.9,,201909
50450,17,12.0,9.599999999999998,201910
52320,28,30.000000000000004,2.8999999999999995,201910
50060,60,40.300000000000004,29.1,201911
50030,815,900.7000000000005,512.2000000000002,201910
51910,4,1.4999999999999996,,201911
52065,10,4.900000000000001,7.1,201907
53020,5,1.4000000000000004,1.0000000000000009,201911
50650,2,5.799999999999999,,201909
52350,2,0.7999999999999998,,202000
52320,31,28.800000000000004,6.500000000000002,201909
50380,37,63.30000000000001,20.999999999999996,201910
50441,3,,4.699999999999999,202000
50450,23,19.3,13.200000000000001,201908
50805,7,10.400000000000002,2.2,201907
51010,1,,,202000
51100,32,29.099999999999998,45.4,201911
51941,8,3.5999999999999988,1.7999999999999998,201909
51040,10,4.2,2.0999999999999996,201908
51865,5,12.399999999999999,,201907
noPort,1015,1313.1000000000004,479.4000000000001,201908
52235,2,6.800000000000001,,201909
noPort,1034,1538.6000000000004,417.7999999999999,201909
50060,62,51.599999999999994,34.0,201909
50070,3,2.999999999999999,,201907
51920,2,0.5,1.5000000000000004,201907
52350,3,1.0,1.0999999999999996,201907
50120,1,,0.7999999999999998,201907
51260,5,,2.299999999999999,201911
51504,1,,2.3,201908
52230,1,,1.7999999999999998,201908
52260,1,,0.7999999999999998,201911
52295,5,24.9,,202000
53115,6,6.0,,201910
50925,1,,,202000
51100,29,29.300000000000004,48.19999999999999,201908
52720,11,0.8999999999999995,15.8,202000
50040,1,,0.2999999999999998,201910
52230,4,10.3,0.09999999999999964,201910
50030,769,520.1,370.19999999999993,201911
50730,23,16.3,20.200000000000006,201908
51815,107,374.80000000000007,9.200000000000001,201909
51840,1,,1.0,201909
50516,345,47.2,565.7,201909
53133,2,0.20000000000000018,1.2000000000000002,201907
51200,8,,6.3999999999999995,201911
51815,116,412.2000000000001,3.7999999999999985,201907
50380,44,77.0,31.599999999999998,201911
51260,3,,6.1000000000000005,201908
51484,1,,5.300000000000001,201907
52235,1,3.7,,201910
51800,5,8.900000000000002,,201907
50350,4,,2.0,201908
51502,1,,2.8000000000000007,202000
50510,2,0.1999999999999993,1.0999999999999996,201910
50970,146,154.20000000000002,12.3,201908
51180,1,,,201909
51840,1,0.8000000000000007,,201910
50340,4,,2.9000000000000004,201908
52220,1,0.09999999999999964,,201911
50040,2,,1.7999999999999998,201907
51130,145,212.49999999999994,26.7,201909
51330,1,,0.19999999999999973,201908
51504,2,,0.9000000000000012,201911
51865,5,14.299999999999999,,201908
52760,1,2.0,,201911
51870,22,47.39999999999999,7.9,201911
50790,2,0.10000000000000053,1.0999999999999996,201908
52235,1,3.9000000000000004,,201907
51280,3,11.5,,201911
51890,8,5.4,,201910
51941,10,6.300000000000001,3.2,201908
50450,23,30.4,12.200000000000001,201909
50970,119,107.60000000000002,12.499999999999998,202000
51200,6,,9.399999999999999,201907
53130,1,0.20000000000000018,,201910
51320,1,,1.0,201908
50785,55,17.400000000000002,91.6,201908
50970,140,138.19999999999996,16.0,201907
51254,1,4.699999999999999,,201907
50700,2,,0.29999999999999893,201907
50730,36,29.799999999999994,33.1,201907
51180,1,0.5999999999999996,,202000
51803,32,133.3,,201907
51810,13,72.1,,202000
51254,2,0.9000000000000004,,201908
50380,43,53.79999999999999,18.799999999999997,201907
51850,1,5.4,,201911
52695,1,,1.0,201909
51220,20,,31.000000000000004,201909
53010,2,1.0999999999999996,,201911
50045,1,,0.5,201907
50517,3,2.9000000000000012,,201909
52870,1,,,201908
50070,1,2.7,,201911
51850,4,6.700000000000001,,201907
51840,2,,5.6000000000000005,201911
51845,45,108.39999999999998,33.5,202000
52220,1,,0.6000000000000005,201910
52240,6,16.0,,201908
50300,25,14.2,21.299999999999997,201911
52295,1,0.2999999999999998,,201908
50805,2,,0.9999999999999991,201911
51260,5,,2.799999999999999,201909
52350,2,0.8000000000000007,0.09999999999999964,201909
52870,2,1.2000000000000002,,201910
50516,302,27.200000000000003,438.30000000000024,202000
51840,2,,7.3999999999999995,201907
51070,2,0.09999999999999964,,201908
51280,4,,6.1000000000000005,201907
51830,4,1.7000000000000006,2.2999999999999994,201907
51770,23,84.9,0.09999999999999964,201909
52230,1,0.2999999999999998,,201907
52240,1,3.8000000000000007,,201911
50030,662,373.20000000000016,203.69999999999993,202000
50340,3,0.9000000000000004,3.299999999999999,202000
51120,1,,,202000
51220,22,,40.800000000000004,202000
50140,27,37.400000000000006,10.4,201907
50935,55,35.3,54.29999999999999,202000
51040,14,6.6000000000000005,2.5999999999999996,201907
51504,1,,3.5,201907
51845,65,143.20000000000002,45.7,201909
51040,9,2.599999999999997,0.7000000000000006,201911
51205,2,,5.6000000000000005,201910
50350,4,11.5,2.3999999999999995,201907
50055,1116,944.8999999999997,604.5,201909
51504,2,0.5,1.0,201910
50030,745,1240.1,498.69999999999993,201907
50441,4,2.5999999999999996,1.5999999999999996,201910
51870,21,45.6,9.7,202000
53010,3,13.600000000000001,,202000
50785,35,19.799999999999997,72.29999999999998,202000
51220,30,11.5,39.900000000000006,201911
51400,4,,21.2,201907
51845,61,135.2,42.39999999999999,201910
52260,3,,1.5999999999999988,201910
52720,10,0.5000000000000009,9.8,201908
53020,10,2.1999999999999997,2.6999999999999993,201909
50300,24,14.0,9.799999999999999,201909
51180,1,2.8000000000000003,,201911
noPort,1094,2064.000000000001,476.40000000000003,201911
50300,20,12.499999999999998,5.6,202000
50650,1,,0.20000000000000018,201907
51820,1,,1.2999999999999998,201910
51845,71,147.70000000000005,49.599999999999994,201907
52940,2,0.7999999999999998,,201910
50935,61,40.2,39.900000000000006,201907
51845,55,100.89999999999996,22.500000000000004,201908
51254,1,1.1999999999999993,,201910
51803,31,148.30000000000004,,201910
52240,7,7.099999999999998,,201909
50140,32,61.599999999999994,6.299999999999998,201908
50441,5,3.3,4.499999999999999,201908
50441,2,,,201909
51850,3,4.3,0.9999999999999996,201908
52297,1,,0.09999999999999964,202000
52720,7,,15.799999999999999,201910
51220,27,6.1000000000000005,38.09999999999999,201908
51260,4,,4.2,201907
50070,1,4.3999999999999995,,202000
50518,2,3.5999999999999996,3.6999999999999993,201911
51320,1,,2.6000000000000005,202000
53100,1,,0.8999999999999999,202000
50120,1,,,201911
51350,1,0.19999999999999973,,201907
50250,1,3.5,,201907
51180,1,,,201908
51500,1,,,201909
51830,2,,1.5,201908
53020,4,0.09999999999999964,,201907
50350,6,1.0999999999999996,6.3,201911
51810,18,61.19999999999999,,201910
51941,11,6.700000000000001,5.600000000000001,201907
50340,3,,6.000000000000002,201910
50785,69,22.000000000000004,133.4,201907
51504,1,,0.6999999999999993,201909
51865,3,8.6,,202000
50300,25,17.0,10.400000000000002,201908
50340,6,1.0000000000000009,4.100000000000001,201911
50600,2,2.9000000000000004,,201910
50055,819,505.00000000000006,412.0999999999999,202000
50600,2,3.5,,201908
52065,7,6.4,10.399999999999999,201908
52240,6,5.300000000000001,1.1000000000000005,201910
52695,2,,1.4000000000000004,201911
51890,8,4.500000000000001,,201909
50516,333,54.2,568.4000000000003,201908
50518,3,4.9,3.5,201910
50600,1,2.3,,202000
51280,4,18.0,,202000
51845,59,147.79999999999998,37.199999999999996,201911
51870,20,15.799999999999999,12.600000000000001,201909
50140,24,53.4,5.699999999999999,202000
51830,2,5.299999999999999,,201911
52270,1,0.10000000000000053,,201910
52040,1,,0.09999999999999964,201907
52350,3,0.7999999999999998,3.2,201908
50450,19,19.1,13.000000000000004,201911
51850,2,11.399999999999999,,202000
51920,1,,1.6000000000000005,201909
52295,2,7.000000000000001,,201909
50600,1,2.3000000000000007,,201909
51040,11,5.1,2.0,201910
51130,137,139.70000000000005,34.900000000000006,201911
51815,82,337.3999999999999,8.599999999999998,201911
53115,2,2.6000000000000014,,201907
50516,324,29.5,519.1000000000001,201910
51920,1,0.7000000000000002,,201908
51100,27,27.100000000000005,44.699999999999996,201909
52320,23,18.900000000000002,2.5999999999999996,201907
52695,1,0.30000000000000027,,201908
50250,1,,,201910
51770,15,54.3,0.1999999999999993,201907
51830,5,1.0999999999999992,1.5,201910
50055,1101,957.7000000000002,629.7,201907
50060,64,42.8,43.5,201910
50510,1,,,201909
50516,368,44.500000000000014,550.6999999999999,201907
50518,2,1.0,4.0,201908
51280,6,7.200000000000001,2.3,201910
51770,10,48.8,,201911
50450,15,17.099999999999998,10.000000000000002,202000
50805,2,4.700000000000001,3.5,202000
51910,4,,2.1,201909
53010,5,8.7,,201907
50441,5,8.5,5.199999999999999,201907
50517,7,19.6,3.5999999999999996,201908
51803,27,142.29999999999998,,201909
50785,47,22.8,96.10000000000001,201911
51865,2,3.4999999999999996,,201910
51890,4,0.6000000000000005,,201908
52870,1,,0.20000000000000018,202000
50030,764,1305.2,390.69999999999993,201909
51130,133,170.6,23.7,201910
51870,26,22.300000000000004,17.5,201908
51910,6,2.999999999999999,1.2999999999999998,201907
51100,21,13.2,40.099999999999994,202000
53100,1,0.2999999999999998,,201908
